"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"gene9096",41.8007511088469,-0.567671240811246,0.703459345354055,-0.806970928114593,0.419683232635238,0.804566860574354
"gene8622",2.10551814685548,0.567571204745971,2.36823229312534,0.239660275891665,0.810593632754122,NA
"gene7287",12.3744658639452,-0.567377070925479,1.69064499788986,-0.335597994631419,0.737174036441481,NA
"gene675",1.27243969841134,-0.566970330334597,3.15103577797132,-0.179931416297539,0.857206411055392,NA
"gene11839",8.26739338050702,-0.566928009609652,1.25331954282702,-0.452341155018514,0.651023232012392,NA
"gene520",8.08739333451933,0.56665881521263,1.1350073351539,0.499255641493977,0.617599300591312,NA
"gene5977",10.5805238823229,0.566606984723131,1.29277383268092,0.438287788938392,0.661177676665035,NA
"gene2287",3.82099153338818,0.566435898819458,1.66563053456164,0.340072955596081,0.733801587623213,NA
"gene5942",7.6152160416363,-0.566147842376445,1.27214755048008,-0.445033158427884,0.656295791731079,NA
"gene7481",82.8024276738263,-0.56582457884529,0.714087016338418,-0.792374830936762,0.428142150608288,0.809851603825284
"gene7440",15.046571599123,-0.56559296277105,1.19173071218992,-0.474597958234809,0.635073561838291,NA
"gene4707",5.52747298166478,0.565478236854338,1.7708819442438,0.319320121080013,0.749483776311658,NA
"gene10429",10.6066205052639,0.565391253506341,1.34337647771255,0.42087327185382,0.673847623532039,NA
"gene8904",4.73240423108718,0.565315104539807,1.5467864001204,0.365477162519534,0.714755251194833,NA
"gene2536",32.0615633903931,-0.564719551118523,0.847363980746067,-0.666442714052245,0.505128168206427,0.849408719761283
"gene2516",1.4335667095841,-0.564292429160247,2.75929719692456,-0.204505853805525,0.837958217985576,NA
"gene8759",12.7444237770106,-0.564235162790028,1.14533763348541,-0.492636534672303,0.622269428446772,NA
"gene10983",0.948395039690179,-0.564141623872575,3.96009318977727,-0.142456653628473,0.886719315504036,NA
"gene192",4.76529491535321,0.563991154643486,2.32825335824506,0.242237878728369,0.808595845906576,NA
"gene4167",60.8302415904404,0.56397488635235,0.720501340428618,0.782753417248118,0.433771927229296,0.813179135470008
"gene7967",0.592823848844253,-0.563811650839275,5.55360122350226,-0.101521810470165,0.919136244752266,NA
"gene7419",0.962914535817064,-0.563793603037107,4.20313756887864,-0.134136366892108,0.893294742862461,NA
"gene3848",4.51686670123032,0.563699725031705,1.92198606917581,0.293290224144774,0.769300325279073,NA
