"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"gene5784",5.99652790270484,-7.82570154933254,2.49073474289034,-3.14192491660165,0.00167841070890231,NA
"gene2503",4.47042169665738,-7.82453926603989,4.31220721915855,-1.81450910598093,0.0695993821019911,NA
"gene4336",4.04723044836869,-7.80488076545122,5.62827896090378,-1.3867259991317,0.165525329560192,NA
"gene11333",4.50871455639463,-7.80486364575766,5.62827879156792,-1.38672299912553,0.165526244699089,NA
"gene894",5.46108202130725,-7.7773745970982,2.66273088493549,-2.92082637456868,0.00349104323593096,NA
"gene13780",22.6178536732704,-7.73035261145047,2.83946324764819,-2.72246968431558,0.0064795978120873,0.175468910529451
"gene11272",3.65344904451495,-7.65156217211115,5.62938135055726,-1.35921901459984,0.174077197667939,NA
"gene2075",4.34415441363841,-7.65155657865042,5.62938139291249,-1.35921801075406,0.174077515672222,NA
"gene10743",3.47269947103168,-7.65155652928064,5.62938139330844,-1.35921800188844,0.174077518480729,NA
"gene6205",3.86223114217163,-7.65155652849017,5.62938139330804,-1.35921800174811,0.17407751852518,NA
"gene9350",3.99921326808798,-7.64362259308871,3.0326216590294,-2.52046692680256,0.011719925152628,NA
"gene6388",3.79266883101041,-7.58378809726874,5.40427316906488,-1.40329473733486,0.160528966879566,NA
"gene4251",7.00987766083491,-7.55995282208159,2.63754867113976,-2.86627993060493,0.0041532681253734,NA
"gene11613",4.99906987372914,-7.55080802656842,5.63017155639032,-1.34113285020563,0.179877323354768,NA
"gene4421",3.51731997947061,-7.5443295042415,2.99132787296218,-2.52206706340441,0.0116667463500436,NA
"gene12527",3.61642947839633,-7.50326802548638,2.91438268804929,-2.57456512360379,0.0100366190136508,NA
"gene14105",3.08684397425038,-7.4799810651684,5.63076063599516,-1.32841396548664,0.184041388374343,NA
"gene14657",3.08684397425038,-7.4799810651684,5.63076063599516,-1.32841396548664,0.184041388374343,NA
"gene5836",3.67514245361322,-7.47998106436052,5.63076063598542,-1.32841396534546,0.184041388420957,NA
"gene14573",3.86680076809438,-7.47543870633967,3.11843256810002,-2.39717824358609,0.0165218844165271,NA
"gene7701",4.21647296804204,-7.46806089875425,2.96993211447058,-2.51455609452054,0.0119182341171358,NA
"gene8968",4.74951676104568,-7.46611442724508,4.17753302101713,-1.78720656178733,0.0739041091627036,NA
"gene11728",4.03731018085628,-7.45982973147707,2.83482336211964,-2.63149719702439,0.0085009568376379,NA
"gene13167",19.8908256742791,-7.45618610569916,3.79306159705347,-1.96574348054123,0.0493282495005839,0.419014543942111
"gene13733",14.7283751870623,-7.44438679249497,2.79508256344064,-2.66338708196556,0.00773583701549237,0.185233703654427
"gene629",13.3821239083261,-7.427778672926,2.08007658419719,-3.57091596018939,0.000355735030370044,0.0416073164367424
"gene909",4.94063773450433,-7.41621982410284,2.40341050296056,-3.085706671818,0.00203069043931525,NA
"gene14272",2.90125632498246,-7.32422694201341,5.32109767262944,-1.37645038535707,0.168682237891199,NA
"gene6610",4.36386591393956,-7.32132233563258,4.96272051228376,-1.47526388349108,0.140141612306223,NA
"gene8936",3.53877799418847,-7.30130867649426,2.68813416871812,-2.71612509578568,0.00660509555245076,NA
"gene5624",2.85518965299146,-7.28521432839791,5.63253592108674,-1.29341639901913,0.195867081330298,NA
"gene11277",2.70098847746908,-7.28521432826143,5.63253592109577,-1.29341639899282,0.19586708133939,NA
"gene1001",2.72860333488709,-7.28521432812004,5.63253592109374,-1.29341639896819,0.195867081347906,NA
"gene6386",3.89302998986729,-7.28520604601033,5.63253579410063,-1.29341495772484,0.195867579551116,NA
"gene12202",2.78612404044784,-7.28520113577283,5.63253571879678,-1.29341410325385,0.195867874921653,NA
"gene3686",3.59473048399633,-7.27943340433669,4.92132100226233,-1.4791624852332,0.139096893294276,NA
"gene12848",5.80926573936642,-7.21765606890432,2.85168946140196,-2.53101053484132,0.0113734432534705,NA
"gene4439",4.40249796209967,-7.17831620634436,4.50170252162725,-1.59457808948015,0.110806615471444,NA
