"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"gene8366",2.83792281858245,-0.580712895256079,2.1146643099537,-0.27461233091355,0.783614091741129,NA
"gene3044",41.1436507060376,0.580670688798991,0.637511480054968,0.910839580094972,0.362379904473438,0.789640725233592
"gene10919",17.9001531416254,-0.580504152950558,1.07152815888942,-0.541753521020127,0.587988314182478,0.894204925859505
"gene9192",2.84564510413716,-0.580122719818881,1.89193872733228,-0.306628703899349,0.7591260028865,NA
"gene8960",3.59794570085933,-0.579977345223969,1.72251799315705,-0.336703214438405,0.736340639955692,0.945345150237407
"gene3627",2566.75520887864,-0.578974627714853,0.290845088646634,-1.9906632441653,0.04651792217865,0.34870723744049
"gene11339",1.79083496285857,-0.578677235471425,3.02686016311741,-0.191180696922397,0.84838402630597,NA
"gene3115",2.58240207089198,-0.578653049949682,2.4130754360551,-0.239798989001216,0.810486090768157,NA
"gene5114",6.34267422746722,-0.578068657123702,1.48893884832256,-0.388242040816487,0.697836924334821,0.931159200886182
"gene9574",4.10046889610701,0.577961292639319,2.19531932984324,0.263269805345626,0.792342630831188,0.962732848816887
"gene2657",1.6950126922948,0.576685055908201,2.63053932380103,0.219226928368025,0.826473279844269,NA
"gene2094",7.29685033239412,0.576453958245517,1.52341013505862,0.378397087546838,0.705135631440184,0.931159200886182
"gene14227",2.21388297317246,-0.576399439588324,2.32079592923267,-0.248362827738542,0.803853691834013,NA
"gene5113",14.3211889937705,0.576283351450777,1.29259823349749,0.445833311942164,0.655717657055319,0.920099166963949
"gene7719",4.09818475059146,0.576052369580849,2.12331348373818,0.271298785597446,0.78616124040934,0.96021976949878
"gene14364",3.83477941717982,0.575547490658043,1.51855765658138,0.379009310686124,0.704680949837259,0.931159200886182
"gene9063",2.02801795994975,-0.575502435329067,2.21028220408043,-0.260375093400573,0.794574453138388,NA
"gene14266",4.50454488090923,-0.575361462568322,1.41302309733189,-0.407184754201638,0.683872298198113,0.926990795340593
"gene3611",4.9135623576886,-0.574690075121587,1.76752369892647,-0.325138540134218,0.745076221385642,0.947689619677033
"gene4709",3.08106203558805,0.574517045331483,1.97093143049051,0.291495196861569,0.770672616816247,NA
