"","22_mock_A_S4HSCounts.txt","22_mock_B_S5HSCounts.txt","22_mock_C_S6HSCounts.txt","22_WNV_B_S2HSCounts.txt","22_WNV_C_S3HSCounts.txt","26_mock_A_S10HSCounts.txt","26_mock_B_S11HSCounts.txt","26_mock_C_S12HSCounts.txt","26_WNV_A_S7HSCounts.txt","26_WNV_B_S8HSCounts.txt","26_WNV_C_S9HSCounts.txt","30_mock_A_S16HSCounts.txt","30_mock_B_S17HSCounts.txt","30_mock_C_S18HSCounts.txt","30_WNV_A_S13HSCounts.txt","30_WNV_B_S14HSCounts.txt","30_WNV_C_S15HSCounts.txt"
"gene12594",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene12595",16.6440025623475,4.7422132468881,0,21.2908552949989,43.0759202271734,2.96058538330991,0,42.3900022549342,2.56951239029604,0,0,7.7502971058952,6.02366730534991,0,0,0,0
"gene12596",3.61826142659728,0,0,0.483883074886338,2.87172801514489,19.2438049915144,0,0,2.56951239029604,72.1549778981027,7.85641598659317,6.02800886014071,4.92845506801356,5.86815720132686,2.25186900841703,0.989014419309147,0
"gene12597",0,0,0,0,0,0,0,0,2.56951239029604,0,0,0,0,0,0,0,0
"gene12598",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene12599",0,10.0772031496372,0,0,3.44607361817387,0.493430897218318,0,0,0,0,0,0,2.73803059334087,0,0,0,0
"gene126",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene1260",0.723652285319456,7.70609652619317,0,2.41941537443169,1.72303680908694,2.46715448609159,0,0,0,0,0,4.30572061438622,0,0.234726288053074,1.60847786315502,0,0.588115404506021
"gene12600",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene12601",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene12602",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene12603",0,0,0,0,0.574345603028979,0,0,0,0,0,0,0,0,0,0,0,0
"gene12604",0,1.77832996758304,0,0,1.14869120605796,2.96058538330991,0,0,0,0,10.4752213154576,0,0,0,0,0,0
"gene12605",0,0,0,0,0,1.97372358887327,0,0,0,0,0,0,0,0,0,0,0
"gene12606",0,0.592776655861013,0,0.483883074886338,0,0.986861794436636,0,0,1.28475619514802,0,0,0,0,0,0.965086717893013,0,2.35246161802409
"gene12607",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene12608",0,2.96388327930506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.588115404506021
"gene12609",0,0.592776655861013,0,0,1.14869120605796,0,0,0,0,0,0,0,6.02366730534991,1.64308401637152,0.965086717893013,0,0.588115404506021
"gene1261",12.3020888504308,15.4121930523863,0,26.1296860438623,9.76387525149264,28.6189920386624,25.5421481504627,0,26.9798800981085,59.0358910075386,10.4752213154576,6.02800886014071,12.0473346106998,9.38905152212298,16.0847786315502,27.6924037406561,14.7028851126505
"gene12610",8.68382742383348,19.5616296434134,0,6.2904799735224,10.9125664575506,17.7635122998594,2.83801646116252,0,20.5560991223683,0,5.23761065772878,3.44457649150898,25.7374875774041,5.63343091327379,6.11221587998908,27.6924037406561,13.5266543036385
"gene12611",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene12612",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene12613",36.9062665512923,37.3449293192438,34.8648791890005,44.5172428895431,47.6706850514052,71.5474800966561,109.736636498284,42.3900022549342,38.5426858544406,0,49.7573012484234,37.8903414065988,124.306588937675,46.4758050345087,32.4912528357314,18.7912739668738,51.1660401920238
"gene12614",0.723652285319456,0,56.6554286821258,2.41941537443169,4.02041922120285,1.97372358887327,0,0,3.85426858544406,0,0,0,1.64281835600452,0,0,13.8462018703281,0
"gene12615",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene12616",0,2.96388327930506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene12617",13.7493934210697,4.14943659102709,0,5.80659689863606,8.0408384424057,7.89489435549308,9.46005487054174,5.29875028186678,20.5560991223683,0,0,3.44457649150898,16.4281835600452,5.63343091327379,9.65086717893013,7.91211535447318,8.2336156630843
"gene12618",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene12619",0.723652285319456,2.96388327930506,0,5.32271382374972,11.4869120605796,5.4277398694015,6.62203840937922,0,1.28475619514802,0,23.5692479597795,0,10.9521223733635,3.52089432079612,4.82543358946507,0,7.64550025857828
"gene1262",7.23652285319456,5.92776655861013,0,8.70989534795409,4.59476482423183,9.86861794436636,1.89201097410835,0,6.42378097574011,32.7977172264103,23.5692479597795,6.02800886014071,7.11887954268625,3.05144174468997,6.75560702525109,14.8352162896372,11.1741926856144
"gene12620",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene12621",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene12622",1.44730457063891,8.29887318205418,0,5.32271382374972,4.59476482423183,6.90803256105645,0,0,3.85426858544406,0,5.23761065772878,0,0,3.05144174468997,0,5.93408651585488,5.29303864055419
"gene12623",0,3.55665993516608,0,3.38718152420437,1.72303680908694,1.48029269165495,0,0,0,0,0,0,0,0.234726288053074,0,0,0
"gene12624",0,0,0,0,1.72303680908694,0.493430897218318,0,0,0,0,2.61880532886439,0,0,0,0,0,0
"gene12625",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene12626",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene12627",17.367654847667,7.11331987033215,0,30.4846337178393,5.74345603028979,22.2043903748243,8.51404938348757,0,8.99329336603615,0,15.7128319731863,35.306909037967,16.4281835600452,10.3279566743353,19.6234299304913,5.93408651585488,14.1147697081445
"gene12628",1.44730457063891,0,0,0,0,2.46715448609159,0,0,0,0,0,0,0,0,0,0,0
"gene12629",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene1263",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene12630",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene12631",75.2598376732235,93.65871162604,4.35810989862506,112.26087337363,97.6387525149264,113.982537257431,97.43856516658,79.4812542280017,96.3567146361016,163.988586132052,89.0393811813892,86.9755564106017,112.259254326976,55.6301302685786,109.05479912191,64.2859372550946,60.5758866641202
"gene12632",0,0,0,0,0,0.493430897218318,0,0,0,0,0,0,0,0,0,0,0
"gene12633",0,0,0,0,0,0,0,0,0,0,0,0,7.66648566135443,0,0,0,0
"gene12634",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene12635",1.44730457063891,4.14943659102709,0,3.87106459909071,0,1.97372358887327,0,0,2.56951239029604,0,13.0940266443219,0,2.19042447467269,1.17363144026537,0,0,0
"gene12636",0,0,0,0.967766149772676,0,0.493430897218318,0,0,0,0,5.23761065772878,0,0,0.704178864159223,0.965086717893013,0,0
"gene12637",3.61826142659728,4.14943659102709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene12638",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene12639",0,0,0,0,0,0,2.83801646116252,0,0,0,0,13.7783059660359,0,0,0,0,0.588115404506021
"gene1264",8.68382742383348,1.77832996758304,21.7905494931253,6.2904799735224,2.29738241211592,9.37518704714804,4.73002743527087,0,8.99329336603615,26.2381737811283,0,0,16.9757896787134,7.74596750575146,8.04238931577511,6.92310093516403,19.9959237532047
"gene12640",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene12641",0,0,0,6.2904799735224,0,2.46715448609159,0,0,0,0,0,0,0,1.8778103044246,0,6.92310093516403,3.52869242703613
"gene12642",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene12643",0.723652285319456,0,0,20.8069722201125,9.76387525149264,3.45401628052822,0,0,6.42378097574011,0,0,22.3897471948084,0,5.16397833716764,2.25186900841703,0,9.40984647209634
"gene12644",37.6299188366117,63.4271021771284,4.35810989862506,67.7436304840873,56.8602146998689,36.0204554969372,59.598345684413,31.7925016912007,47.5359792204768,39.3572606716924,18.3316373020507,38.751485529476,21.9042447467269,30.2796911588466,41.4987288693996,27.6924037406561,41.7561937199275
"gene12645",0.723652285319456,0,0,0,0.574345603028979,0,7.5680438964334,0,0,0,0,0,0,1.8778103044246,0.321695572631004,0,0
"gene12646",0,3.55665993516608,0,0,0,2.46715448609159,0,0,3.85426858544406,0,0,0,0,0,0,0,0
"gene12647",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene12648",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene12649",2.17095685595837,0,0,0,0,0,0,0,5.13902478059209,0,0,0,12.594940729368,0,0.321695572631004,0.989014419309147,0
"gene1265",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene12650",0,0,0,0,0,0,0,0,1.28475619514802,0,0,0,2.73803059334087,3.75562060884919,5.14712916209607,8.90112977378233,2.94057702253011
"gene12651",2.17095685595837,0,0,2.90329844931803,0,0,0,0,0,0,0,0,0,1.8778103044246,0.321695572631004,0,0
"gene12652",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene12653",0,1.18555331172203,0,0,0,0,0,0,0,0,5.23761065772878,0,0,0,0,0,0
"gene12654",2.17095685595837,3.55665993516608,0,1.93553229954535,0.574345603028979,8.88175614992972,9.46005487054174,0,5.13902478059209,0,10.4752213154576,12.0560177202814,8.76169789869077,6.57233606548608,4.82543358946507,7.91211535447318,5.29303864055419
"gene12655",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene12656",2.89460914127783,0,0,0,0,2.96058538330991,0,0,0,0,0,0,0,0,1.28678229052402,0,0
"gene12657",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene12658",0,0,0,0,0,1.48029269165495,0,0,0,0,0,0,0,0,0,0,0
"gene12659",0,2.37110662344405,0,0,0,0,0,0,0,0,0,0,6.02366730534991,0,0,0,0
"gene1266",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene12660",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene12661",0,1.18555331172203,0,0,4.02041922120285,0,0,0,0,0,0,0,0,0,0,0,0
"gene12662",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene12663",3.61826142659728,0,0,0.967766149772676,2.29738241211592,3.94744717774654,1.89201097410835,0,2.56951239029604,0,13.0940266443219,0,7.66648566135443,3.52089432079612,7.0773025978821,1.97802883861829,13.5266543036385
"gene12664",2.89460914127783,18.9688529875524,17.4324395945003,0,4.59476482423183,72.0409109938744,62.4363621455755,0,60.383541171957,6.55954344528206,2.61880532886439,0,2.73803059334087,1.40835772831845,1.93017343578603,3.95605767723659,5.29303864055419
"gene12665",7.96017513851402,67.5765387681555,74.0878682766261,0.483883074886338,2.87172801514489,60.6920003578531,52.0303017879796,26.4937514093339,62.9530535622531,104.952695124513,20.9504426309151,3.44457649150898,2.73803059334087,5.16397833716764,16.7281697768122,5.93408651585488,2.94057702253011
"gene12666",0,0,0,1.93553229954535,0,0,0,0,0,0,0,0,4.38084894934539,0,0,0,0
"gene12667",14.4730457063891,9.4844264937762,30.5067692903754,6.2904799735224,2.87172801514489,20.230666785951,21.758126202246,0,37.2579296592926,6.55954344528206,34.0444692752371,28.4177560549491,12.594940729368,15.9613875876091,23.1620812294323,31.6484614178927,9.99796187660236
"gene12668",0,0,0,0,0,0,0,0,0,0,0,3.44457649150898,0,0,0,0,0
"gene12669",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.321695572631004,0,0
"gene1267",0,1.77832996758304,0,1.93553229954535,0,2.96058538330991,0,0,0,0,0,0,2.73803059334087,0.938905152212298,2.25186900841703,0,2.94057702253011
"gene12670",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene12671",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene12672",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene12673",1.44730457063891,4.14943659102709,0,0,0.574345603028979,1.97372358887327,0,0,2.56951239029604,0,0,2.58343236863173,3.83324283067721,0,2.57356458104803,0,2.35246161802409
"gene12674",19.5386117036253,36.1593760075218,43.5810989862506,20.8069722201125,18.9534048999563,45.3956425440852,49.1922853268171,31.7925016912007,19.2713429272203,0,31.4256639463727,189.451707032994,30.1183365267495,55.3954039805256,45.0373801683406,58.3518507392397,51.7541555965299
"gene12675",0,0,0,0,2.87172801514489,0,0,0,1.28475619514802,0,0,0,4.38084894934539,1.40835772831845,0,0,0
"gene12676",31.8407005540561,19.5616296434134,4.35810989862506,67.259747409201,64.3267075392456,54.277398694015,25.5421481504627,74.1825039461349,29.5493924884045,6.55954344528206,28.8068586175083,73.1972504445658,45.9989139681266,50.2314256433579,46.6458580314956,42.5276200302933,105.272657406578
"gene12677",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene12678",0,0,0,0,0,0,0,0,3.85426858544406,0,0,0,0,0,0,0,0
"gene12679",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene1268",0,0,0,1.93553229954535,2.29738241211592,2.46715448609159,6.62203840937922,0,1.28475619514802,0,5.23761065772878,0,0,2.34726288053074,4.18204244420306,2.96704325792744,0
"gene12680",0,0,0,0,0,1.97372358887327,0,0,0,0,0,0,0,0,0,0,0
"gene12681",14.4730457063891,2.37110662344405,0,13.0648430219311,4.02041922120285,12.3357724304579,11.3520658446501,0,7.70853717088813,39.3572606716924,18.3316373020507,0,6.57127342401808,15.726661299556,9.65086717893013,11.8681730317098,9.99796187660236
"gene12682",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.35246161802409
"gene12683",0,0,0,0,0,0.493430897218318,0,0,0,0,0,0,1.64281835600452,0,0,0,0
"gene12684",0,0,0,0,0,0,0,0,0,0,2.61880532886439,0,0,0,0,0,0
"gene12685",1.44730457063891,0,0,0,0,0.986861794436636,0,0,0,0,0,0,0,1.17363144026537,1.28678229052402,7.91211535447318,0
"gene12686",7.96017513851402,0,0,0,0,9.37518704714804,0,0,0,0,2.61880532886439,0,0,1.64308401637152,1.60847786315502,0,0
"gene12687",14.4730457063891,18.3760763316914,47.9392088848757,16.9359076210218,20.1020961060143,11.3489106360213,5.67603292232505,0,5.13902478059209,0,15.7128319731863,3.44457649150898,8.2140917800226,12.4404932668129,17.6932564947052,15.8242307089464,1.76434621351806
"gene12688",20.9859162742642,42.6799192219929,17.4324395945003,22.2586214447716,20.6764417090432,24.1781139636976,6.62203840937922,0,33.4036610738486,26.2381737811283,70.7077438793385,12.0560177202814,59.6890669348309,42.4854581376065,32.1695572631004,128.571874510189,131.737850609349
"gene12689",34.0116574100145,29.0460561371896,21.7905494931253,41.1300613653387,48.2450306544342,57.7314149745432,38.7862249692212,0,50.1054916107728,0,34.0444692752371,28.4177560549491,45.9989139681266,50.466151931411,41.1770332967686,60.329879577858,34.1106934613492
"gene1269",6.51287056787511,6.52054321447114,0,0.483883074886338,4.02041922120285,5.4277398694015,0,0,2.56951239029604,0,0,12.0560177202814,0,2.34726288053074,1.93017343578603,0,6.46926944956623
"gene12690",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene12691",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene12692",0,0,0,0,2.87172801514489,0,0,0,0,0,0,0,0,0,0,0,0
"gene12693",0.723652285319456,0,0,0,0,0,0,0,0,0,0,0,0,2.34726288053074,0,0,0
"gene12694",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene12695",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene12696",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene12697",0,0,0,0,0.574345603028979,0,0,0,0,0,0,0,0,1.17363144026537,0,0,0
"gene12698",11.5784365651113,6.52054321447114,0,23.2263875945442,24.6968609302461,3.45401628052822,7.5680438964334,74.1825039461349,5.13902478059209,52.4763475622565,0,34.4457649150898,22.4518508653951,6.80706235353916,16.4064742041812,1.97802883861829,2.94057702253011
"gene12699",0,4.14943659102709,17.4324395945003,5.80659689863606,1.72303680908694,4.44087807496486,4.73002743527087,0,3.85426858544406,0,2.61880532886439,6.02800886014071,6.02366730534991,6.80706235353916,2.25186900841703,7.91211535447318,0
"gene127",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene1270",44.1427894044868,66.9837621122944,82.8040880738762,49.3560736384065,44.7989570362603,64.1460166383813,54.8683182491421,26.4937514093339,33.4036610738486,6.55954344528206,99.5146024968468,29.2789001778263,107.330799258962,33.0964066154835,51.4712916209607,88.0222833185141,48.2254631694937
"gene12700",0,3.55665993516608,0,0,0,0,3.7840219482167,0,0,0,0,0.861144122877245,0,0,0.643391145262009,0,0
"gene12701",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene12702",52.8266168283203,31.4171627606337,4.35810989862506,22.7425045196579,17.2303680908694,31.5795774219723,17.9741042540293,0,14.1323181466282,0,0,25.8343236863173,29.0231242894132,15.0224824353968,13.5112140505022,16.8132451282555,7.05738485407226
"gene12703",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene12704",13.7493934210697,36.7521526633828,30.5067692903754,1.45164922465901,0,28.1255611414441,28.3801646116252,0,21.8408553175164,0,0,4.30572061438622,0,0,6.75560702525109,1.97802883861829,0
"gene12705",0.723652285319456,1.18555331172203,0,1.45164922465901,2.87172801514489,1.48029269165495,9.46005487054174,0,1.28475619514802,0,0,5.16686473726347,0,1.64308401637152,0,0,0
"gene12706",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene12707",2.17095685595837,0,0,0,0,0,0,0,1.28475619514802,0,0,0,0,0,0,0,0
"gene12708",10.1311319944724,13.6338630848033,0,0.967766149772676,0,4.44087807496486,0,0,3.85426858544406,0,0,0,9.30930401735895,3.28616803274304,0,0,7.64550025857828
"gene12709",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene1271",0,1.18555331172203,0,1.45164922465901,1.14869120605796,0,4.73002743527087,0,2.56951239029604,0,0,0,3.83324283067721,1.64308401637152,3.53865129894105,6.92310093516403,0
"gene12710",0,8.89164983791519,0,15.0003753214765,4.59476482423183,0,0,0,1.28475619514802,0,0,0,0,1.64308401637152,4.18204244420306,5.93408651585488,1.17623080901204
"gene12711",0,11.8555331172203,0,0.967766149772676,2.87172801514489,1.48029269165495,4.73002743527087,0,3.85426858544406,0,7.85641598659317,10.3337294745269,1.09521223733635,6.10288348937993,9.00747603366812,0,1.76434621351806
"gene12712",30.3933959834172,29.0460561371896,4.35810989862506,15.9681414712492,22.9738241211592,41.4481953663387,37.840219482167,105.975005637336,44.9664668301808,52.4763475622565,41.9008852618302,22.3897471948084,49.8321567988038,34.9742169199081,33.7780351262555,54.3957930620031,32.9344626523372
"gene12713",0,0,0,0,0,0.986861794436636,0,0,0,0,0,0,0,0,0,0,0
"gene12714",0,0,0,0,0,0,0,0,1.28475619514802,0,0,0,0,0,0,0,0
"gene12715",1.44730457063891,2.37110662344405,0,7.25824612329507,7.46649283937673,3.45401628052822,5.67603292232505,0,6.42378097574011,0,0,4.30572061438622,0,4.22507318495534,9.32917160629913,1.97802883861829,11.1741926856144
"gene12716",2.89460914127783,2.37110662344405,0,1.45164922465901,0,0.986861794436636,0,0,0,0,0,15.5005942117904,13.1425468480362,0.469452576106149,0,0,3.52869242703613
"gene12717",0,0,0,0.483883074886338,0.574345603028979,0,0,0,0,0,0,0,0,0,1.28678229052402,0,0
"gene12718",9.40747970915293,18.9688529875524,17.4324395945003,4.35494767397704,12.0612576636086,22.6978212720426,12.2980713317043,0,10.2780495611842,0,7.85641598659317,20.6674589490539,0,7.04178864159223,3.21695572631004,0,4.11680783154215
"gene12719",1.44730457063891,7.70609652619317,26.1486593917504,0.483883074886338,2.87172801514489,0.986861794436636,0,0,8.99329336603615,0,20.9504426309151,0,0,0.938905152212298,0,0,0
"gene1272",4.34191371191674,2.37110662344405,4.35810989862506,9.67766149772676,6.89214723634775,10.3620488415847,9.46005487054174,42.3900022549342,12.8475619514802,0,10.4752213154576,11.1948735974042,4.38084894934539,0.234726288053074,0,4.94507209654574,4.70492323604817
"gene12720",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene12721",0,9.4844264937762,0,0.483883074886338,3.44607361817387,3.94744717774654,16.082093279921,0,6.42378097574011,0,18.3316373020507,0,2.73803059334087,0,2.89526015367904,4.94507209654574,7.64550025857828
"gene12722",34.0116574100145,50.3860157481861,47.9392088848757,60.0015012859059,52.8397954786661,60.1985694606348,67.1663895808464,201.352510710938,83.5091526846214,0,75.9453545370673,37.8903414065988,73.3792199015352,54.2217725402602,71.416417124083,144.396105219136,105.860772811084
"gene12723",0,4.14943659102709,0,0.483883074886338,0,1.97372358887327,0,0,0,0,0,4.30572061438622,10.4045162546953,0.938905152212298,3.86034687157205,0,0
"gene12724",7.96017513851402,0,0,7.25824612329507,0,2.96058538330991,1.89201097410835,90.0787547917353,5.13902478059209,0,0,0,0,1.64308401637152,2.57356458104803,9.89014419309147,0
"gene12725",5.0655659972362,2.37110662344405,4.35810989862506,12.5809599470448,20.6764417090432,7.89489435549308,0,0,7.70853717088813,0,36.6632746041014,7.7502971058952,9.30930401735895,11.0321355384945,7.0773025978821,10.8791586124006,15.8791159216626
"gene12726",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene12727",0,0,0,0,0,0.986861794436636,0,0,0,0,0,0,0,0,0,0,0
"gene12728",0,3.55665993516608,0,0,0,4.44087807496486,0,0,10.2780495611842,0,0,0,2.19042447467269,2.11253659247767,0,0,0
"gene12729",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.321695572631004,0,0
"gene1273",6.51287056787511,11.8555331172203,0,14.0326091717038,20.1020961060143,10.3620488415847,15.1360877928668,0,17.9865867320723,0,13.0940266443219,25.8343236863173,5.47606118668173,4.92925204911456,5.46882473472707,0,5.29303864055419
"gene12730",20.2622639889448,18.9688529875524,0,10.6454276474994,16.0816768848114,9.86861794436636,8.51404938348757,0,2.56951239029604,0,7.85641598659317,23.2508913176856,24.0946692213996,17.1350190278744,16.0847786315502,1.97802883861829,15.2910005171566
"gene12731",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene12732",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene12733",0,0,0,0,0,0,0,0,0,0,0,0,0,1.8778103044246,0.643391145262009,0,1.76434621351806
"gene12734",11.5784365651113,3.55665993516608,0,16.4520245461355,9.18952964846366,13.3226342248946,29.3261700986794,116.572506201069,8.99329336603615,0,2.61880532886439,6.02800886014071,55.8558241041537,30.5144174468997,6.75560702525109,8.90112977378233,11.1741926856144
"gene12735",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene12736",0,2.37110662344405,0,0.483883074886338,4.02041922120285,1.97372358887327,0,0,1.28475619514802,0,0,0,6.02366730534991,0.938905152212298,0,0,0
"gene12737",165.716373338156,138.709737471477,204.831165235378,160.165297787378,103.382208545216,97.2058867520086,154.19889438983,222.547511838405,96.3567146361016,177.107673022616,96.8957971679824,156.728230363659,104.045162546953,132.85507903804,110.019885839803,146.374134057754,105.272657406578
"gene12738",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene12739",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene1274",0.723652285319456,2.96388327930506,4.35810989862506,0,6.31780163331877,3.45401628052822,13.2440768187584,0,0,0,0,11.1948735974042,6.02366730534991,4.45979947300841,1.60847786315502,1.97802883861829,0
"gene12740",4.34191371191674,2.37110662344405,0,0.967766149772676,5.16911042726081,0,0,0,0,0,0,0,1.09521223733635,1.40835772831845,1.28678229052402,0.989014419309147,0
"gene12741",1.44730457063891,11.2627564613592,0,14.5164922465901,16.6560224878404,0,0,0,3.85426858544406,0,5.23761065772878,4.30572061438622,9.85691013602712,4.45979947300841,2.57356458104803,6.92310093516403,4.70492323604817
"gene12742",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene12743",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene12744",9.40747970915293,0,0,3.38718152420437,9.18952964846366,4.93430897218318,0,21.1950011274671,14.1323181466282,0,0,12.9171618431587,7.11887954268625,3.05144174468997,4.50373801683406,4.94507209654574,2.94057702253011
"gene12745",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene12746",2.17095685595837,11.2627564613592,0,2.90329844931803,3.44607361817387,0.493430897218318,0,0,12.8475619514802,0,5.23761065772878,9.47258535164969,10.4045162546953,3.05144174468997,4.18204244420306,10.8791586124006,5.29303864055419
"gene12747",2.17095685595837,0.592776655861013,0,1.45164922465901,1.14869120605796,0,10.4060603575959,52.9875028186678,5.13902478059209,91.8336082339489,0,0,7.11887954268625,1.64308401637152,1.28678229052402,0,11.1741926856144
"gene12748",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene12749",0,0,0,0,0.574345603028979,2.96058538330991,4.73002743527087,0,0,0,0,0,1.09521223733635,0.704178864159223,0,0,0.588115404506021
"gene1275",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene12750",0,0,0,0,0,0,0,0,1.28475619514802,0,0,0,0,0,2.57356458104803,0,0
"gene12751",0.723652285319456,0,4.35810989862506,0,0,1.48029269165495,0,0,1.28475619514802,13.1190868905641,0,0,1.09521223733635,2.81671545663689,0,0,4.11680783154215
"gene12752",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene12753",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene12754",0,0,0,0,0,0,0,0,0,0,0,0,0,0.938905152212298,0,0,3.52869242703613
"gene12755",0.723652285319456,0,0,0,0,0,0,0,0,0,0,9.47258535164969,0,0,0,0,0.588115404506021
"gene12756",1.44730457063891,7.11331987033215,0,6.2904799735224,1.72303680908694,8.3883252527114,9.46005487054174,0,8.99329336603615,0,7.85641598659317,4.30572061438622,0,4.69452576106149,0.965086717893013,0,2.35246161802409
"gene12757",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene12758",6.51287056787511,4.14943659102709,0,1.45164922465901,0,7.89489435549308,0,0,0,0,2.61880532886439,0,0,0.234726288053074,0,0,0
"gene12759",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
